movieID,actorName
1824,Jon Tenney
1824,Judge Reinhold
1824,Kelly Lynch
1824,Ryan Phillippe
1824,Ted Danson
1825,Adele Givens
1825,A.J. Johnson
1825,Alex Thomas
1825,Bernie Mac
1825,Charlie Murphy
1825,Chrystale Wilson
1825,Dick Anthony Williams
1825,Faizon Love
1825,Ice Cube
1825,Jamie Foxx
1825,John Amos
1825,Judyann Elder
1825,Larry McCoy
1825,LisaRaye
1825,Monica Calhoun
1825,Terrence Howard
1825,Tommy 'Tiny' Lister
1826,Barney
1827,Alec Von Sommer
1827,Allan Wasserman
1827,Bruce Jarchow
1827,Chris Dowden
1827,Dana Kaminski
1827,David Moscow
1827,Debra Jo Rupp
1827,Dolores Messina
1827,Edward Schick
1827,Elizabeth Perkins
1827,Erika Katz
1827,Gary Howard Klar
1827,George J. Manos
1827,Gordon Press
1827,Harvey Miller
1827,Jaime Tirelli
1827,James Eckhouse
1827,Jared Rushton
1827,John Heard
1827,John Rothman
1827,Jon Levita
1827,Jon Lovitz
1827,Jordan Thaler
1827,Josh Clark
1827,Judd Trichter
1827,Keith Reddin
1827,Kevin Meaney
1827,Kimberlee M. Davis
1827,Lela Ivey
1827,Linda Gillen
1827,Mark Ballou
1827,Max Raven
1827,Mercedes Ruehl
1827,Mildred R. Vandever
1827,Nancy Giles
1827,Oliver Block
1827,Pasquale Pugliese
1827,Paul Herman
1827,Paul L.Q. Lee
1827,Peter McRobbie
1827,Robert Loggia
1827,Rockets Redglare
1827,Samantha Larkin
1827,Susan Wilder
1827,Tom Hanks
1827,Tracy Reiner
1827,Vaughn Sandman
1827,Vinnie Capone
1829,Li Gong
1829,Jeremy Irons
1829,Maggie Cheung
1829,Michael Hui
1829,Ruben Blades
1831,Jack Johnson
1831,Adam Sims
1831,Angela Cartwright
1831,Dick Tufeld
1831,Edward Fox
1831,Gary Oldman
1831,Heather Graham
1831,Jared Harris
1831,June Lockhart
1831,Lacey Chabert
1831,Lennie James
1831,Mark Goddard
1831,Marta Kristen
1831,Matt LeBlanc
1831,Mimi Rogers
1831,William Hurt
1832,Anthony Phelan
1832,Brian Martinka
1832,Colin Hay
1832,Kate Fitzpatrick
1832,Kenji Isomura
1832,Kuni Hashimoto
1832,Mark Hembrow
1832,Matthew Dyktynski
1832,Norman Kaye
1832,Petru Gheorghiu
1832,Ray Barett
1832,Ray Barrett
1832,Robert Mammone
1832,Russell Crowe
1832,Salvatore Coco
1832,Susan Prior
1832,Youki Kudoh
1833,Alec Baldwin
1833,Bodhi Elfman
1833,Bruce Willis
1833,Carrie Preston
1833,Chi McBride
1833,John Carroll Lynch
1833,John Doman
1833,Kelley Hazen
1833,Kevin Conway
1833,Kim Dickens
1833,Kim Robillard
1833,L.L. Ginter
1833,Miko Hughes
1833,Peter Stormare
1833,Richard Riehle
1833,Robert Stanton
1834,Ben Gazzara
1834,Campbell Scott
1834,Ed O'Neill
1834,Felicity Huffman
1834,Lionel Mark Smith
1834,Rebecca Pidgeon
1834,Ricky Jay
1834,Sandy Martin
1834,Steve Martin
1835,Hal Adams
1835,Jamie Hagan
1835,Lee Anne Beaman
1835,Toni Zobel
1836,Burr Steers
1836,Carlos Jacott
1836,Chloë Sevigny
1836,Chris Eigeman
1836,Christopher Eigeman
1836,David Thornton
1836,Edoardo Ballerini
1836,Jaid Barrymore
1836,Jennifer Beals
1836,Kate Beckinsale
1836,Mackenzie Astin
1836,Matt Keeslar
1836,Matthew Ross
1836,Michael Weatherly
1836,Robert Sean Leonard
1836,Tara Subkoff
1837,Alice Ghostley
1837,Barnard Hughes
1837,Bernard Hughes
1837,Christine Baranski
1837,Doris Belack
1837,Ellen Geer
1837,Florence Stanley
1837,Jack Lemmon
1837,Jay O Sanders
1837,Jean Smart
1837,Jonathan Silverman
1837,Lisa Waltz
1837,Lou Cutell
1837,Mary Beth Peil
1837,Mary Fogerty
1837,Peggy Miley
1837,Rebecca Schull
1837,Rex Linn
1837,Richard Riehle
1837,Walter Matthau
1839,Billy Crystal
1839,Dan Castellaneta
1839,Doris Roberts
1839,Gheorghe Muresan
1839,Harold Gould
1839,Heather Thomas
1839,Jere Burns
1839,Joanna Pacula
1839,Kathleen Quinlan
1839,Philip Sterling
1839,Rider Strong
1839,Steven Seagal
1839,Zane Carney
1840,Jim Brown
1840,Bill Nunn
1840,Denzel Washington
1840,Hill Harper
1840,Jennifer Esposito
1840,John Turturro
1840,Joseph Lyle Taylor
1840,Kim Director
1840,Lonette McKee
1840,Michele Shay
1840,Milla Jovovich
1840,Ned Beatty
1840,Ray Allen
1840,Roger Guenveur Smith
1840,Rosario Dawson
1840,Thomas Jefferson Byrd
1840,Zelda Harris
1841,Daryl Hannah
1841,Embeth Davidtz
1841,Famke Janssen
1841,Jesse James
1841,Kenneth Branagh
1841,Mae Whitman
1841,Robert Downey Jr.
1841,Robert Duvall
1841,Tom Berenger
1842,Adam Trese
1842,Angela Featherstone
1842,Isaac Hayes
1842,Kevin Corrigan
1842,Lili Taylor
1842,Michael Rapaport
1842,Paul Schulze
1842,Saul Stein
1842,Tony Danza
1843,B.D. Wong
1843,Bronson Pinchot
1843,Carl Michael Lindner
1843,David Dukes
1843,Gary Leroi Gray
1843,Gary LeRoi Grey
1843,Jennifer Coolidge
1843,Joseph Ashton
1843,Pine Bodhi Elfman
1843,Sam McMurray
1843,Scarlett Pomers
1843,Spencer Klein
1843,Travis Tedford
1844,Álex Angulo
1844,Ángela Molina
1844,Francesca Neri
1844,Javier Bardem
1844,José Sancho
1844,Liberto Rabal
1844,Penelope Cruz
1844,Pilar Bardem
1845,Angela Featherstone
1845,Ben Stiller
1845,Bill Pullman
1845,Hugh Ross
1845,Kim Dickens
1845,Matt O'Toole
1845,Ryan O'Neal
1845,Sara Devincentis
1846,Charlie Creed-Miles
1846,Chrissie Cotterill
1846,Edna Dore
1846,Gerry Bromfield
1846,Jamie Foreman
1846,Jamie Forman
1846,Jon Morrison
1846,Kathy Burke
1846,Laila Morse
1846,Leah Fitzgerald
1846,Ray Winstone
1846,Sam Miller
1846,Steve Sweeney
1846,Terry Rowley
1848,Aden Gillett
1848,Andrew Dunford
1848,Bob Goody
1848,Bradley Pierce
1848,Celia Imrie
1848,Dick Ward
1848,Doon Mackichan
1848,Flora Newbigin
1848,George Yiassoumi
1848,Hugh Laurie
1848,Jim Broadbent
1848,John Goodman
1848,Mark Williams
1848,Mark Williams (I)
1848,Patrick Monkton
1848,Raymond Pickard
1848,Ruby Wax
1848,Tom Felton
1849,John Davidson
1849,Robert Wagner
1849,Ben Wright
1849,Barry Jones
1849,Basil Ruysdael
1849,Brian Aherne
1849,Carleton Young
1849,Debra Paget
1849,Don McGowan
1849,Donald Crisp
1849,Fortune Gordien
1849,Gene Roth
1849,Hal Baylor
1849,Howard Wendell
1849,James Mason
1849,Janet Leigh
1849,Jarma Lewis
1849,John Dierkes
1849,Lou Nova
1849,Mary Philips
1849,Michael Rennie
1849,Mickey Simpson
1849,Neville Brand
1849,Otto Waldis
1849,Percival Vivian
1849,Primo Carnera
1849,Ray Spiker
1849,Richard Webb
1849,Robert Adler
1849,Sammy Ogg
1849,Sterling Hayden
1849,Tom Conway
1849,Victor McLaglen
1850,Michael Harris
1850,Darryl Theirse
1850,Jack McGee
1850,Julie Ariola
1850,Marla Schaffel
1850,Meredith Scott Lynn
1850,Mitchell Whitfield
1850,Nancy Sorel
1850,Victor Raider-Wexler
1850,Wally Kurth
1851,Arlene Golonka
1851,Christopher Bradley
1851,Craig Olsen
1851,Daniel Escobar
1851,Dennis Larkin
1851,Erin Krystle
1851,Geoff Moody
1851,Hector Mercado
1851,Madam Dish
1851,Mink Stole
1851,Moist Towelette
1851,Momma
1851,Nicholas Worth
1851,Ruby Tuesday
1851,Sean Tataryn
1851,Stephen J. McCarthy
1851,William Butler
1853,MC Lyte
1853,Chuck D.
1853,Peter Bart
1853,Billy Bob Thornton
1853,Cherie Lunghi
1853,Coolio
1853,Dominick Dunne
1853,Eric Idle
1853,Erik King
1853,Gavin Polone
1853,Harvey Weinstein
1853,Jackie Chan
1853,Jim Piddock
1853,Joe Eszterhas
1853,Larry King
1853,Leslie Stefanson
1853,Marcello Thedford
1853,Naomi Campbell
1853,Naomi Eszterhas
1853,Nicole Nagel
1853,Richard Jeni
1853,Robert Evans
1853,Robert Shapiro
1853,Ryan O'Neal
1853,Sandra Bernhard
1853,Shane Black
1853,Stephen Tobolowsky
1853,Sylvester Stallone
1853,Whoopi Goldberg
1854,Jason Lee
1854,Bitty Schram
1854,Bonnie Hunt
1854,David Schwimmer
1854,Frank Medrano
1854,Judy Greer
1854,Kari Wuhrer
1854,Mili Avital
1854,Vanessa Angel
1855,Barbara Williams
1855,Carl Michael Lindner
1855,David Ogden Stiers
1855,Doris Belack
1855,Elaine Stritch
1855,Gregory Smith
1855,Jenna Elfman
1855,Julio Oscar Mechoso
1855,Lily Tomlin
1855,Richard Dreyfuss
1855,Natasha Lyonne
1855,Siobhan Fallon
1855,Stephen Root
1855,Susan Ruttan
1855,Tom Poston
1855,Zakes Mokae
1856,Courtney Love
1856,El Duce
1856,Hank Harrison
1856,Kurt Cobain
1856,Nick Broomfield
1856,Tom Grant
1857,Bridgette Wilson
1857,Buck Henry
1857,Catherine Keener
1857,Christopher Lloyd
1857,Daryl Hannah
1857,Denis Leary
1857,Elizabeth Berkley
1857,Kathleen Turner
1857,Marlo Thomas
1857,Matthew Modine
1857,Maxwell Caulfield
1858,Barry Otto
1858,David No
1858,Gabrielle Fitzpatrick
1858,Jackie Chan
1858,Karen McLymont
1858,Miki Lee
1858,Peter Lindsay
1858,Peter Houghton
1858,Richard Norton
1858,Sammo Hung Kam-Bo
1858,Vince Poletto
1859,Abdolhossein Bagheri
1859,Abdolrahman Bagheri
1859,Afshin Bakhtiari
1859,Afshin Khorshid Bakhtiari
1859,Ali Moradi
1859,Homayoun Ershadi
1859,Hossein Noori
1859,Mir Hossein Noori
1859,Safar Ali Moradi
1860,Bernard Droog
1860,Betty Schuurman
1860,Fedja van Huêt
1860,Frans Vorstman
1860,Fred Goessens
1860,Hans Kesting
1860,Jan Decleir
1860,Jonathan Maxwell Reeves
1860,Lou Landre
1860,Marisa van Eyle
1860,Pavlik Jansen op de Haar
1860,Tamar van den Dop
1860,Victor Löw
1861,Andrine Sæther
1861,Eli Anne Linnestad
1861,Henriette Steenstrup
1861,Per Egil Aske
1861,Robert Skjærstad
1861,Trond Høvik
1862,Peter Boyle
1862,Baxter Harris
1862,George Dzundza
1862,James Cromwell
1862,Justin Lazard
1862,Marg Helgenberger
1862,Michael Madsen
1862,Mykelti Williamson
1862,Myriam Cyr
1862,Natasha Henstridge
1862,Richard Belzer
1862,Sarah Wynter
1862,Scott Morgan
1863,Bob Uecker
1863,Corbin Bernsen
1863,Dennis Haysbert
1863,Eric Bruskotter
1863,Jensen Daggett
1863,Kenny Johnson
1863,Lobo Sebastian
1863,Peter Mackenzie
1863,Scott Bakula
1863,Takaaki Ishibashi
1863,Ted McGinley
1863,Walton Goggins
1864,James MacDonald
1864,Angelo Tiffe
1864,Ann Morgan Guilbert
1864,Craig Bierko
1864,Jennifer Leigh Warren
1864,John Toles-Bey
1864,Karen Sillas
1864,Matt Keeslar
1864,Orlando Jones
1864,Philip Baker Hall
1864,Richard Gant
1864,Robyn Peterman
1864,Sonya Eddy
1864,Steven Weber
1864,Viola Harris
1865,Dan Barrett
1865,John Gill
1865,Letty Aronson
1865,Simon Wettenhall
1865,Soon-Yi Previn
1865,Woody Allen
1866,Antonio Sabato Jr.
1866,Avery Brooks
1866,Bokeem Woodbine
1866,China Chow
1866,Christina Applegate
1866,Danny Smith
1866,David Usher
1866,Elliott Gould
1866,Joshua Peace
1866,Lainie Kazan
1866,Lela Rochon
1866,Lou Diamond Phillips
1866,Mark Wahlberg
1866,Robin Dunne
1866,Sab Shimono
1867,Casper Van Dien
1867,Ian Roberts
1867,Jane March
1867,Rapulana Seiphemo
1867,Steve Waddington
1867,Steven Waddington
1867,Winston Ntshona
1869,Brenda Strong
1869,Brian Vincent
1869,Charles S. Dutton
1869,Erin Broderick
1869,Gabriel Casseus
1869,Graham Beckel
1869,Meat Loaf
1869,Patrick Swayze
1869,Randy Travis
1869,Stephen Tobolowsky
1870,Eddie Jones
1870,Alexandra Holden
1870,Ashley Johnson
1870,Breckin Meyer
1870,Eddie Mills
1870,Ethan Embry
1870,Michael O'Neill
1870,Patricia Wettig
1870,Peter Facinelli
1870,Wayne Tippit
1871,Aleksandr Lazarev Ml.
1871,Alexander Lazarev Jr.
1871,Anzhelika Nevolina
1871,Constantin Kostychin
1871,Sergei Romanyuk
1871,Serhiy Romaniuk
1871,Tatiana Krivitskaya
1871,Tatyana Krivitskaya
1871,Yelena Korikova
1871,Yevgeni Pachim
1871,Yevgeni Pashin
1872,Anil Kapoor
1872,Ankur Vikal
1872,Ashutosh Lobo Gajiwala
1872,Ayush Mahesh Khedekar
1872,Azharuddin Mohammed Ismai...
1872,Dev Patel
1872,Freida Pinto
1872,Himanshu Tyagi
1872,Irfan Khan
1872,Madhur Mittal
1872,Mahesh Manjrekar
1872,Raj Zutshi
1872,Rubiana Ali
1872,Rubina Ali
1872,Sanchita Couhdary
1872,Saurabh Shukla
1872,Tanay Chheda
1872,Tanvi Ganesh Lonkar
1873,Christopher Adamson
1873,Claire Danes
1873,Geoffrey Rush
1873,Hans Matheson
1873,Kathleen Byron
1873,Liam Neeson
1873,Mimi Newman
1873,Peter Vaughan
1873,Reine Brynolfsson
1873,Toby Jones
1873,Uma Thurman
1874,Angus Macfadyen
1874,Ann Magnuson
1874,Brendan Fraser
1874,Celeste Holm
1874,Joanna Going
1874,Lou Rawls
1874,Michael McKean
1874,Paolo Seganti
1874,Toby Huss
1875,Alanna Ubach
1875,Bob Balaban
1875,David James Elliott
1875,Debra Jo Rupp
1875,Helen FitzGerald
1875,Jamie Kennedy
1875,Joshua Malina
1875,Kevin Cooney
1875,Lisa Kudrow
1875,Parker Posey
1875,Paul Dooley
1875,Stanley de Santis
1875,Toni Collette
1876,Alimi Ballard
1876,Dougray Scott
1876,Elijah Wood
1876,James Cromwell
1876,Jon Favreau
1876,Kurtwood Smith
1876,Laura Innes
1876,Leelee Sobieski
1876,Mary McCormack
1876,Maximilian Schell
1876,Morgan Freeman
1876,Richard Schiff
1876,Robert Duvall
1876,Ron Eldard
1876,Téa Leoni
1876,Vanessa Redgrave
1877,Ben Cook
1877,B.J. McLellan
1877,Chris Sarandon
1877,Gabrielle Boni
1877,Kathleen Fee
1877,Mariel Hemingway
1877,Mathew Mackay
1877,Michael Caloz
1877,Michael Yarmoush
1877,Ricky Mabe
1877,Tyler Hynes
1878,Joe Bob Briggs
1878,Tommy Flanagan
1878,Alessandro Nivola
1878,CCH Pounder
1878,Colm Feore
1878,Danny Masterson
1878,Dominique Swain
1878,Gina Gershon
1878,Harve Presnell
1878,James Denton
1878,Jamie Denton
1878,Joan Allen
1878,John Carroll Lynch
1878,John Travolta
1878,Margaret Cho
1878,Matt Ross
1878,Nick Cassavetes
1878,Nicolas Cage
1878,Robert Wisdom
1878,Romy Windsor
1879,Tom Chambers (III) 
1879,Annabelle Dexter
1879,Ashley Macisaac
1879,Chris Leavins
1879,Christine Dunsworth
1879,Heather Rankin
1879,Ian Parsons
1879,Jim Faraday
1879,Joan Orenstein
1879,Jocelyn Cunningham
1879,Joel S. Keller
1879,Kerry Fox
1879,Mark Austin
1879,Martha Irving
1879,Michael Weir
1879,Peter MacNeill
1879,Renee Penney
1879,Sarah Polley
1879,Seana McKenna
1879,Seanna McKenna
1879,Tom Chambers
1879,Troy Veinotte
1880,Angie Harmon
1880,Beth Grant
1880,Bruce McGill
1880,Christopher McDonald
1880,David Barry Gray
1880,Eric Mabius
1880,Kathleen Quinlan
1880,Miles Meehan
1880,Mischa Barton
1880,Sam Rockwell
1880,Tom Aldredge
1881,Steve Perry
1881,Andrea Corr
1881,Bronson Pinchot
1881,Bryan White
1881,Cary Elwes
1881,Celine Dion
1881,Don Rickels
1881,Don Rickles
1881,Eric Idle
1881,Gabriel Byrne
1881,Gary Oldman
1881,Jaleel White
1881,Jane Seymour
1881,Jessalyn Gilsig
1881,John Gielgud
1881,Pierce Brosnan
1882,Kevin Dunn
1882,Arabella Field
1882,Doug Savant
1882,Hank Azaria
1882,Harry Shearer
1882,Jean Reno
1882,Lorry Goldman
1882,Malcom Danare
1882,Maria Pitillo
1882,Matthew Broderick
1882,Michael Lerner
1882,Vicki Lewis
1882,William O'Leary
1883,Helen Martin
1883,Amiri Baraka
1883,Ariyan Johnson
1883,Christine Baranski
1883,Don Cheadle
1883,George Furth
1883,Graham Beckel
1883,Halle Berry
1883,Isaiah Washington
1883,Jack Warden
1883,Jackie Gayle
1883,Joshua Malina
1883,Laurie Metcalf
1883,Michèle Morgan
1883,Nora Dunn
1883,Oliver Platt
1883,Paul Sorvino
1883,Richard C. Sarafian
1883,Scott Michael Campbell
1883,Sean Astin
1883,Warren Beatty
1883,Wendell Pierce
1884,Benicio Del Toro
1884,Cameron Diaz
1884,Christina Ricci
1884,Craig Bierko
1884,Ellen Barkin
1884,Flea
1884,Gary Busey
1884,Harry Dean Stanton
1884,Johnny Depp
1884,Katherine Helmond
1884,Lyle Lovett
1884,Mark Harmon
1884,Michael Jeter
1884,Penn Jillette
1884,Richard Riehle
1884,Tim Thomerson
1884,Tobey Maguire
1885,Martin Donovan
1885,Christina Ricci
1885,Harrison Young
1885,Ivan Sergei
1885,Johnny Galecki
1885,Lisa Kudrow
1885,Lyle Lovett
1885,Rodney Eastman
1885,William Lee Scott
1886,Helen Martin
1886,Anthony Johnson
1886,Tom 'Tiny' Lister Jr.#934...
1886,A.J. Johnson
1886,Anthony Boswell
1886,Frantz Turner
1886,Gretchen Palmer
1886,Harrison White
1886,Ice Cube
1886,Joe Estevez
1886,John Witherspoon
1886,Lola Mae
1886,Master P
1886,Mia X
1886,Richard Keats
1886,Tommy 'Tiny' Lister
1887,Kevin Dunn
1887,Barry Del Sherman
1887,Bokeem Woodbine
1887,Chris Farley
1887,Christian Clemenson
1887,David Packer
1887,Eugene Levy
1887,Frankie Avina
1887,Franklin Cover
1887,Hamilton Camp
1887,Lewis Arquette
1887,Lisa Barbuscia
1887,Matthew Perry
1887,Patrick Crenshaw
1887,Robert Tittor
1887,Steven M. Porter
1888,Bill Cobbs
1888,Cameron Finley
1888,Connie Ray
1888,Gena Rowlands
1888,Harry Connick Jr.
1888,Kathy Najimy
1888,Mae Whitman
1888,Michael Paré
1888,Norman Bennett
1888,Rosanna Arquette
1888,Sandra Bullock
1889,Martin Donovan
1889,Al Pacino
1889,Andrew Campbell
1889,Chris Guthior
1889,Crystal Lowe
1889,Dean Wray
1889,Emily Perkins
1889,Hilary Swank
1889,Ian Tracey
1889,James Hutson
1889,Jay Brazeau
1889,Jonathan Jackson
1889,Kate Robbins
1889,Katharine Isabelle
1889,Ken Kirzinger
1889,Kerry Sandomirsky
1889,Larry Holden
1889,Lorne Cardinal
1889,Malcom Boddington
1889,Maura Tierney
1889,Nicky Katt
1889,"Oliver ""Ole"" Zemen"
1889,Paul Dooley
1889,Paula Shaw
1889,Robin Williams
1889,Tasha Simms
1890,Jenny Lewis
1890,Adam Burke
1890,Devon Michael
1890,John Doman
1890,John Savage
1890,Nastassja Kinski
1890,Ryan Phillippe
1890,Shirley Knight
1890,Tyrin Turner
1891,Adam Garcia
1891,Bridget Moynahan
1891,Chris Wylde
1891,Del Pentacost
1891,Izabella Miko
1891,John Goodman
1891,Johnny Knoxville
1891,LeAnn Rimes
1891,Maria Bello
1891,Melanie Lynskey
1891,Michael Weston
1891,Piper Perabo
1891,Tyra Banks
1892,Constance Towers
1892,David Suchet
1892,Gwyneth Paltrow
1892,Michael Douglas
1892,Michael P. Moran
1892,Novella Nelson
1892,Sarita Choudhury
1892,Viggo Mortensen
1893,Alexandra Bolz
1893,Birge Schade
1893,Doris Schade
1893,Emmanuelle Laborit
1893,Hansa Czypionka
1893,Horst Sachtieben
1893,Horst Sachtleben
1893,Howie Seago
1893,Hubert Mulzer
1893,Matthias Habich
1893,Selestina Stannisavijevic
1893,Sibylle Canonica
1893,Stephan Kampwirth
1893,Sylvie Testud
1893,Tatjana Trieb
1894,Allison Janney
1894,Amy Sedaris
1894,Anne Heche
1894,Cliff Curtis
1894,Danny Trejo
1894,David Schwimmer
1894,Douglas Weston
1894,Harrison Ford
1894,Hoyt Richards
1894,Jacqueline Obradors
1894,Temuera Morrison
1895,Alexander Martin
1895,Breckin Meyer
1895,Brian Klugman
1895,Charlie Korsmo
1895,Chris Owen
1895,Erik Palladino
1895,Ethan Embry
1895,Jaime Pressly
1895,Jenna Elfman
1895,Jennifer Love Hewitt
1895,Jerry O'Connell
1895,Lauren Ambrose
1895,Melissa Joan Hart
1895,Michelle Brookhurst
1895,Peter Facinelli
1895,Sara Rue
1895,Selma Blair
1895,Seth Green
1896,Jessica Lange
1896,Aden Young
1896,Bob Hoskins
1896,Elisabeth Shue
1896,Geraldine Chaplin
1896,Hugh Laurie
1896,John Sessions
1896,Kelly Macdonald
1896,Laura Fraser
1896,Toby Stephens
1897,Ahn Duong
1897,Ally Sheedy
1897,Anh Duong
1897,Bill Sage
1897,Charis Michelsen
1897,David Thornton
1897,Gabriel Mann
1897,Helen Mendes
1897,Patricia Clarkson
1897,Radha Mitchell
1897,Tammy Grimes
1898,Anna Friel
1898,Catherine McCormack
1898,Lucy Akhurst
1898,Maureen O'Brien
1898,Paul Bettany
1898,Rachel Weisz
1898,Steven Mackintosh
1898,Tom Georgeson
1899,Auda Mohammed Badoul
1899,Ben Daniels
1899,Habis Hussein
1899,Ismael Al-Hamd
1899,Kenneth Collard
1899,Michel Piccoli
1899,Mohammed Ali
1899,Muhammad Ali
1899,Nadi Odeh
1899,Nadia Odeh
1899,Paul Meston
1899,Tasheen Kwalda
1900,Amir Farrokh Hashemian
1900,Bahare Seddiqi
1900,Behzad Rafi
1900,Dariush Mokhtari
1900,Fereshte Sarabandi
1900,Kamal Mirkarimi
1900,Masume Dair
1900,Mohammad Amir Naji
1900,Mohammad-Hasan Hosseinian
1900,Nafise Jafar-Mohammadi
1901,Allan Gurganus
1901,Hal Crowther
1901,Jesse Helms
1901,Lee Smith
1901,Matthew Shepard
1901,Matthew Sheppard
1901,Tim Kirkman
1902,Ione Skye
1902,Jennifer Aniston
1902,Leslie Stevens
1902,Mackenzie Astin
1902,Michael Landes
1902,Michael Sterk
1902,Robert Kelker-Kelly
1902,Sean Blackman
1902,Seymour Cassel
1903,Betty Vaughn
1903,Chenoa Maxwell
1903,Christopher Scott Cherot
1903,Hill Harper
1903,Mekhi Phifer
1903,Melissa Brooks
1903,Reginald James
1903,Robinne Lee
1903,Tammi Katherine Jones
1904,Chuck Montgomery
1904,Diana Ruppe
1904,Gene Riffini
1904,James Saito
1904,James Urbaniak
1904,Jan Leslie Harding
1904,Kevin Corrigan
1904,Liam Aiken
1904,Maria Porter
1904,Miho Nikaido
1904,Nicholas Hope
1904,Parker Posey
1904,Paul Greco
1904,Thomas Jay Ryan
1904,Veanne Cox
1906,Andrew Mills
1906,Annabella Sciorra
1906,Brian Kerwin
1906,Bridget Fonda
1906,Carlos Jacott
1906,Chris Eigeman
1906,Christopher Eigeman
1906,Eric Stoltz
1906,John Lehr
1906,Marianne Jean-Baptiste
1906,Peter Bogdanovich
1907,B.D. Wong
1907,Donny Osmond
1907,Eddie Murphy
1907,Frank Welker
1907,Freda Foh Shen
1907,Gedde Watanabe
1907,George Takei
1907,Harvey Fierstein
1907,James Hong
1907,James Shigeta
1907,Jerry Tondo
1907,June Foray
1907,Lea Salonga
1907,Matthew Wilder
1907,Miguel Ferrer
1907,Ming-Na Wen
1907,Miriam Margolyes
1907,Noriyuki 'Pat' Morita
1907,Pat Morita
1907,Soon-Teck Oh
1908,Alan Devlin
1908,B.J. Hogg
1908,Brenda Fricker
1908,David Williamson
1908,Derek Thompson
1908,George Shane
1908,Geraldine O'Rawe
1908,James Ellis
1908,James Nesbitt
1908,John Hannah
1908,Lee Mulrooney
1908,Sean McGinley
1908,Stuart Townsend
1908,Zara Turner
1909,Armin Mueller-Stahl
1909,Blythe Danner
1909,Bruce Harwood
1909,David Duchovny
1909,Dean Haglund
1909,Gillian Anderson
1909,Glenne Headly
1909,Jeffrey DeMunn
1909,John Neville
1909,Lucas Black
1909,Martin Landau
1909,Mitch Pileggi
1909,Terry O'Quinn
1909,Tom Braidwood
1909,William B. Davis
1910,Antoine Byrne
1910,Brendan Gleeson
1910,David Wilmot
1910,Donal O'Kelly
1910,Peter Caffrey
1910,Peter McDonald
1910,Tony Doyle
1911,Peter Boyle
1911,Albert Brooks
1911,Brian Doyle-Murray
1911,Chris Rock
1911,Eddie Murphy
1911,Ellen DeGeneres
1911,Garry Shandling
1911,Gilbert Gottfried
1911,Jeffrey Tambor
1911,Jenna Elfman
1911,John Leguizamo
1911,Julie Kavner
1911,Krisen Wilson
1911,Kristen Wilson
1911,Kyla Pratt
1911,Norm Macdonald
1911,Oliver Platt
1911,Ossie Davis
1911,Paul Reubens
1911,Raven Symone
1911,Reni Santoni
1911,Richard Schiff
1911,Steven Gilborn
1912,Albert Brooks
1912,Catherine Keener
1912,Dennis Farina
1912,Don Cheadle
1912,George Clooney
1912,Isaiah Washington
1912,Jennifer Lopez
1912,Keith Loneker
1912,Luis Guzman
1912,Michael Keaton
1912,Nancy Allen
1912,Samuel L. Jackson
1912,Steve Zahn
1912,Ving Rhames
1912,Viola Davis
1912,Wendell B. Harris Jr.
1913,Anne-Louise Lambert
1913,Anthony Llewellyn-Jones
1913,Barbara Lloyd
1913,Bridgette Phillips
1913,Christine Schuler
1913,Dafydd Wyn Roberts
1913,Dominic Guard
1913,Frank Gunnell
1913,Garry McDonald
1913,Helen Morse
1913,Ingrid Mason
1913,Jacki Weaver
1913,Jane Vallis
1913,Janet Murray
1913,Jenny Lovell
1913,John Fegan
1913,John Jarratt
1913,Karen Robson
1913,Kay Taylor
1913,Kirsty Child
1913,Margaret Nelson
1913,Martin Vaughan
1913,Olga Dickie
1913,Peter Collingwood
1913,Rachel Roberts
1913,Tony Llewellyn-Jones.
1913,Vivean Gray
1914,Adam Beach
1914,Chris Eyre
1914,Cody Lightning
1914,Cynthia Geary
1914,Darwin Haine
1914,Elaine Miles
1914,Evan Adams
1914,Gary Farmer
1914,Irene Bedard
1914,John Trudell
1914,Leonard George
1914,Michael Greyeyes
1914,Michelle St. John
1914,Molly Cheek
1914,Monique Mojica
1914,Perrey Reeves
1914,Robert Miano
1914,Simon Baker - III
1914,Tantoo Cardinal
1914,Tom Skerritt
1915,Isabel de Castro
1915,Jean-Yves Gautier
1915,Leonor Silveira
1915,Marcello Mastroianni
1916,Anjelica Huston
1916,Ben Gazzara
1916,Christina Ricci
1916,Jan-Michael Vincent
1916,Kevin Corrigan
1916,Mickey Rourke
1916,Rosanna Arquette
1916,Vincent Gallo
1917,Chris Ellis
1917,Anthony Guidera
1917,Ben Affleck
1917,Billy Bob Thornton
1917,Bruce Willis
1917,Charlton Heston
1917,Clark Heathcliffe Brolly
1917,Eddie Griffin
1917,Ellen Cleghorne
1917,Grace Zabriskie
1917,Grayson McCouch
1917,Jason Isaacs
1917,Jessica Steen
1917,John Mahon
1917,Judith Hoag
1917,Keith David
1917,Ken Hudson Campbell
1917,Lawrence Tierney
1917,Liv Tyler
1917,Marshall R. Teague
1917,Michael Clarke Duncan
1917,Owen Wilson
1917,Peter Stormare
1917,Seiko Matsuda
1917,Steve Buscemi
1917,Udo Kier
1917,Will Patton
1917,William Fichtner
1918,Chris Rock
1918,Danny Glover
1918,Darlene Love
1918,Eddy Ko
1918,Jet Li
1918,Joe Pesci
