movieID,location1,location2,location3
1791,USA,Washington,Kalama
1791,USA,Washington,Kalama
1791,USA,Washington,Mount St. Helens National Volcanic Monument
1791,USA,Washington,Vancouver
1792,USA,Illinois,Bay City
1792,USA,Illinois,Chicago
1792,USA,Illinois,Chicago
1792,USA,Illinois,Chicago
1792,USA,Illinois,Chicago
1792,USA,Illinois,Chicago
1792,USA,Illinois,West Vienna
1792,USA,Kentucky,Benton
1792,USA,New York,New York City
1792,USA,New York,New York City
1792,USA,New York,New York City
1792,USA,New York,New York City
1792,USA,Tennessee,Reelfoot Lake
1793,Australia,,
1793,Australia,Central Australia,
1793,Australia,Northern Territory,
1793,Australia,Northern Territory,Alice Springs
1793,USA,Oregon,Portland
1794,Canada,Nova Scotia,Bedford
1794,Canada,Nova Scotia,Halifax
1794,Canada,Nova Scotia,Halifax
1794,UK,England,London
1794,USA,New York,Long Island
1794,USA,New York,New York City
1795,Mexico,Distrito Federal,Mexico City
1796,,,
1797,Nepal,Mt. Everest,
1797,USA,Colorado,
1797,USA,New Hampshire,
1797,USA,Utah,
1798,USA,Virginia,Charlottesville
1798,USA,Virginia,Culpeper
1798,USA,Virginia,Orange
1799,USA,California,Channel Islands
1799,USA,California,City of Industry
1799,USA,California,Long Beach
1799,USA,California,Los Angeles
1801,France,Essonne,La Ferté-Alais
1801,France,Oise,Pierrefonds
1801,France,Rhône-Alpes,Rhône
1801,France,Sarthe,Le Mans
1801,France,Seine-et-Marne,Fontainebleau
1801,France,Seine-et-Marne,Vaux-le-Vicomte
1801,France,Seine-et-Marne,Vaux-le-Vicomte
1801,USA,California,Riverside
1804,USA,Texas,Austin
1804,USA,Texas,Austin
1804,USA,Texas,Bartlett
1804,USA,Texas,Buda
1804,USA,Texas,Liberty Hill
1804,USA,Texas,Lockhart
1804,USA,Texas,Midland
1804,USA,Texas,Pflugerville
1804,USA,Texas,San Antonio
1805,Australia,Victoria,Flinders
1805,Australia,Victoria,Gembrook
1805,Australia,Victoria,Little River
1805,Australia,Victoria,Melbourne
1805,Australia,Victoria,Melbourne
1805,Australia,Victoria,Melbourne
1805,Australia,Victoria,Melbourne
1805,Australia,Victoria,Mornington
1805,Australia,Victoria,Mt Arapiles
1805,Australia,Victoria,Port Melbourne
1805,Australia,Victoria,Portland
1805,Australia,Victoria,Woodend
1805,USA,California,Los Angeles
1806,USA,California,
1807,Canada,,
1807,Canada,Ontario,Brampton
1807,Canada,Ontario,Lindsay
1807,Canada,Ontario,Toronto
1807,Canada,Ontario,Whitby
1809,,,
1810,USA,California,Los Angeles
1810,USA,California,Universal City
1810,USA,Louisiana,New Orleans
1810,USA,Louisiana,Vacherie
1810,USA,New York,New York City
1811,Canada,Ontario,Niagara Falls
1811,USA,California,Los Angeles
1812,USA,Pennsylvania,Bryn Mawr
1812,USA,Pennsylvania,Philadelphia
1814,USA,New York,New York City
1815,USA,California,Burbank
1815,USA,California,Burbank
1815,USA,California,Burbank
1815,USA,California,Burbank
1815,USA,California,Burbank
1815,USA,California,Cape Mendocino
1815,USA,California,Humboldt County
1815,USA,California,Mendocino
1815,USA,California,Mendocino
1815,USA,California,Monterey County
1815,USA,California,Salinas
1815,USA,California,Salinas Valley
1816,USA,New York,New York City
1817,USA,New York,New York City
1817,USA,New York,New York City
1817,USA,New York,Tappan
1819,USA,New York,New York City
1820,Australia,Queensland,
1820,Australia,Queensland,Winton
1821,USA,Connecticut,New Canaan
1821,USA,Connecticut,Norwalk
1821,USA,New Jersey,Weehawken
1821,USA,New York,Long Island
1821,USA,New York,New York City
1821,USA,New York,New York City
1821,USA,New York,New York City
1821,USA,New York,New York City
1821,USA,New York,New York City
1821,USA,New York,New York City
1821,USA,New York,New York City
1821,USA,New York,New York City
1822,USA,Utah,
1822,USA,Utah,Park City
1824,USA,California,
1824,USA,California,Aptos
1824,USA,California,Aptos
1824,USA,California,Felton
1824,USA,California,Felton
1824,USA,California,Mendocino
1824,USA,California,San Francisco
1824,USA,California,Santa Cruz
1825,USA,California,Los Angeles
1825,USA,California,Los Angeles
1826,Canada,Québec,Montréal
1826,Canada,Québec,Saint-Hyacinthe
1827,USA,New Jersey,
1827,USA,New Jersey,Cliffside Park
1827,USA,New Jersey,Cliffside Park
1827,USA,New Jersey,Cliffside Park
1827,USA,New Jersey,Fort Lee
1827,USA,New Jersey,Fort Lee
1827,USA,New York,Long Island Sound
1827,USA,New York,New Rochelle
1827,USA,New York,New York City
1827,USA,New York,New York City
1827,USA,New York,New York City
1827,USA,New York,New York City
1827,USA,New York,New York City
1827,USA,New York,New York City
1827,USA,New York,New York City
1827,USA,New York,New York City
1827,USA,New York,New York City
1827,USA,New York,New York City
1827,USA,New York,New York City
1827,USA,New York,Rye
1827,USA,New York,Rye
1829,China,Hong Kong,
1831,UK,England,London
1831,UK,England,Surrey
1832,Australia,New South Wales,Sydney
1832,Australia,South Australia,
1832,Australia,South Australia,Adelaide
1832,Australia,South Australia,Adelaide
1832,Australia,South Australia,Adelaide
1832,Australia,South Australia,Adelaide
1832,Australia,South Australia,Balaklava
1832,Australia,South Australia,Dry Creek
1832,Australia,South Australia,Ottoway
1832,Australia,South Australia,Ottoway
1832,Australia,South Australia,Ottoway
1832,Australia,South Australia,Port Adelaide
1832,Australia,South Australia,Port Adelaide
1832,Australia,South Australia,Port Adelaide
1832,Australia,South Australia,Port Adelaide
1832,Australia,South Australia,Port Adelaide
1832,Australia,South Australia,Port Adelaide
1832,Australia,South Australia,Port Adelaide
1832,Australia,South Australia,Port Wakefield
1832,Australia,South Australia,Rapid Bay
1833,USA,California,Universal City
1833,USA,District of Columbia,Washington
1833,USA,Illinois,Chicago
1833,USA,South Dakota,Sturgis
1834,USA,Florida,Islamorada
1834,USA,Massachusetts,Boston
1834,USA,Massachusetts,Boston
1834,USA,Massachusetts,Boston
1834,USA,Massachusetts,East Boston
1834,USA,New York,New York City
1834,USA,New York,New York City
1834,USA,New York,New York City
1835,USA,California,Big Bear Lake
1835,USA,California,Burbank
1835,USA,California,Burbank
1835,USA,California,Crestline
1835,USA,California,Culver City
1835,USA,California,Lake Tahoe
1835,USA,California,Los Angeles
1835,USA,California,Los Angeles
1835,USA,California,Los Angeles
1835,USA,California,Los Angeles
1835,USA,California,Los Angeles
1835,USA,California,Los Angeles
1835,USA,California,Malibu
1835,USA,California,San Francisco
1836,USA,New Jersey,Jersey City
1836,USA,New York,New York City
1837,USA,California,Bakersfield
1837,USA,California,Guadalupe
1837,USA,California,Los Angeles
1837,USA,California,Los Osos
1839,Czech Republic,,
1839,Czech Republic,Pernstejn,
1839,USA,California,Los Angeles
1839,USA,Nevada,Las Vegas
1839,USA,New York,New York City
1840,USA,California,Los Angeles
1840,USA,Illinois,Chicago
1840,USA,Illinois,Chicago
1840,USA,Illinois,Chicago
1840,USA,New Jersey,Rahway
1840,USA,New York,New York City
1840,USA,New York,New York City
1840,USA,New York,New York City
1840,USA,North Carolina,Denton
1840,USA,North Carolina,Elon
1840,USA,Virginia,
1841,USA,Georgia,Guyton
1841,USA,Georgia,Savannah
1842,USA,Florida,Lake Worth
1842,USA,New York,New York City
1843,USA,California,Los Angeles
1844,Spain,Madrid,
1845,USA,California,Los Angeles
1845,USA,Oregon,Columbia River Gorge
1845,USA,Oregon,Portland
1846,UK,England,London
1846,UK,England,London
1848,UK,England,Berkshire
1848,UK,England,London
1848,UK,England,Surrey
1848,UK,Scotland,Strathclyde
1849,UK,England,Northumberland
1849,UK,England,Warwickshire
1849,UK,Scotland,Argyll and Bute
1849,UK,Scotland,Highland
1849,USA,California,Los Angeles
1850,,,
1851,USA,California,Los Angeles
1853,USA,California,Los Angeles
1854,USA,Illinois,Chicago
1854,USA,Illinois,Chicago
1854,USA,Illinois,Chicago
1854,USA,Illinois,Chicago
1854,USA,Illinois,Chicago
1854,USA,Illinois,Chicago
1855,USA,California,Los Angeles
1855,USA,California,Los Angeles
1855,USA,California,Los Angeles
1855,USA,California,San Gabriel
1856,,,
1857,Canada,Ontario,Toronto
1857,USA,New York,New York City
1858,Australia,New South Wales,Hunter Valley
1858,Australia,Queensland,Fortitude Valley
1858,Australia,Victoria,Melbourne
1859,Iran,Tehran,
1860,Belgium,Brussels-Capital,Brussels
1860,Belgium,Flanders,Antwerp
1860,Belgium,Flanders,Ghent
1860,Germany,Hamburg,
1860,Germany,Hamburg,Speicherstadt
1860,Netherlands,Noord-Holland,Amsterdam
1860,Netherlands,Noord-Holland,Haarlem
1860,Netherlands,Noord-Holland,Zandvoort
1860,Netherlands,Utrecht,Amersfoort
1860,Netherlands,Utrecht,Utrecht
1860,Netherlands,Zuid-Holland,Rotterdam
1860,Poland,Dolnoslaskie,Wroclaw
1861,Norway,Oslo,
1862,USA,District of Columbia,Washington
1862,USA,Maryland,Baltimore
1862,USA,Maryland,Columbia
1862,USA,Maryland,Laurel
1863,USA,Minnesota,Minneapolis
1863,USA,Minnesota,Minneapolis
1863,USA,Minnesota,Minneapolis
1863,USA,South Carolina,Charleston
1863,USA,South Carolina,Charleston
1863,USA,South Carolina,Charleston
1863,USA,South Carolina,Charleston
1863,USA,South Carolina,Mount Pleasant
1863,USA,South Carolina,North Charleston
1863,USA,South Carolina,Orangeburg
1863,USA,South Carolina,Summerville
1864,USA,California,Long Beach
1864,USA,New Jersey,Atlantic City
1864,USA,New York,New York City
1865,,,
1866,Canada,Ontario,Hamilton
1866,Canada,Ontario,Pickering
1866,Canada,Ontario,Toronto
1866,Canada,Ontario,Vinemount-Stoney Creek
1867,South Africa,,
1869,USA,Georgia,
1869,USA,Georgia,Atlanta
1869,USA,Georgia,Cleveland
1869,USA,North Carolina,
1869,USA,North Carolina,Charlotte
1869,USA,North Carolina,Wilmington
1869,USA,North Carolina,Wilmington
1870,USA,Texas,Alpine
1870,USA,Texas,Fort Davis
1870,USA,Texas,Jeff Davis County
1871,Ukraine,Kiev,
1872,India,Maharashtra,Mumbai
1872,India,Maharashtra,Mumbai
1872,India,Maharashtra,Mumbai
1872,India,Uttar Pradesh,Agra
1873,Czech Republic,Prague,
1873,Czech Republic,Prague,Barrandov Studios
1873,Czech Republic,Stredoceský,Kutná Hora
1873,Czech Republic,Tousen,
1873,Czech Republic,Vrbno,
1873,Czech Republic,Zatec,
1873,France,Paris,
1873,USA,California,Los Angeles
1874,USA,California,Los Angeles
1874,USA,California,Los Angeles
1874,USA,California,West Hollywood
1874,USA,California,West Hollywood
1874,USA,Texas,
1874,USA,Texas,San Antonio
1874,USA,Texas,San Marcos
1875,USA,California,Los Angeles
1875,USA,California,Pasadena
1876,,,
1876,USA,California,Los Angeles
1876,USA,California,Universal City
1876,USA,California,Universal City
1876,USA,District of Columbia,Washington
1876,USA,District of Columbia,Washington
1876,USA,District of Columbia,Washington
1876,USA,District of Columbia,Washington
1876,USA,Maryland,West River
1876,USA,New York,New York City
1876,USA,New York,New York City
1876,USA,New York,New York City
1876,USA,Virginia,Arlington
1876,USA,Virginia,Manassas
1877,Canada,Québec,Montréal
1878,USA,California,Agoura Hills
1878,USA,California,Baldwin Park
1878,USA,California,Long Beach
1878,USA,California,Los Angeles
1878,USA,California,Los Angeles
1878,USA,California,Los Angeles
1878,USA,California,Los Angeles
1878,USA,California,Los Angeles
1878,USA,California,Los Angeles
1878,USA,California,Los Angeles
1878,USA,California,Los Angeles
1878,USA,California,San Pedro Bay
1878,USA,California,Victorville
1879,Canada,Nova Scotia,Cape Breton
1879,Canada,Nova Scotia,Halifax
1880,USA,Kentucky,Jefferson County
1880,USA,Kentucky,Oldham County
1880,USA,Kentucky,Prospect
1881,USA,Texas,Austin
1882,USA,California,Culver City
1882,USA,California,Universal City
1882,USA,New Jersey,Jersey City
1882,USA,New York,New York City
1883,USA,California,Beverly Hills
1883,USA,California,Los Angeles
1884,USA,California,Los Angeles
1884,USA,California,Rosemead
1884,USA,Nevada,Jean
1884,USA,Nevada,Las Vegas
1884,USA,Nevada,Las Vegas
1884,USA,Nevada,Las Vegas
1884,USA,Nevada,Red Rock Canyon
1885,USA,California,Big Bear Lake
1885,USA,California,Los Angeles
1885,USA,California,Palm Springs
1885,USA,California,Santa Monica
1886,,,
1887,USA,California,Big Bear Lake
1887,USA,California,Humboldt County
1887,USA,California,Trinidad
1888,USA,Illinois,Chicago
1888,USA,Texas,Austin
1888,USA,Texas,La Grange
1888,USA,Texas,Smithville
1889,Canada,British Columbia,Britannia Beach
1889,Canada,British Columbia,Indian Arm
1889,Canada,British Columbia,Port Alberni
1889,Canada,British Columbia,Squamish
1889,Canada,British Columbia,Stewart
1889,Canada,British Columbia,Vancouver
1889,USA,Alaska,
1889,USA,Alaska,Hyder
1889,USA,Alaska,Valdez
1890,USA,Texas,Austin
1890,USA,Texas,Bastrop
1890,USA,Texas,San Marcos
1890,USA,Texas,Taylor
1891,USA,California,Los Angeles
1891,USA,California,Los Angeles
1891,USA,New Jersey,South Amboy
1891,USA,New York,Long Island
1891,USA,New York,New York City
1892,USA,New Jersey,
1892,USA,New York,Long Island
1892,USA,New York,New York City
1893,Germany,Bavaria,Holledau
1893,Germany,Bavaria,Mainburg
1893,Germany,Bavaria,Munich
1893,Germany,Berlin,
1893,Germany,Berlin,Charlottenburg
1893,Germany,Berlin,Charlottenburg
1893,Germany,Berlin,Charlottenburg
1893,Germany,Berlin,Kreuzberg
1893,Germany,Berlin,Mitte
1893,Germany,Berlin,Tiergarten
1894,,,
1895,USA,California,Altadena
1895,USA,California,Downey
1895,USA,California,Los Angeles
1895,USA,California,Los Angeles
1895,USA,California,Los Angeles
1895,USA,California,Temple City
1895,USA,California,Valencia
1896,France,Charente-Maritime,Rochefort
1896,France,Gironde,Bordeaux
1896,France,Gironde,Bordeaux
1897,USA,New York,New York City
1898,UK,England,Devon
1898,UK,England,Hertfordshire
1898,UK,England,London
1898,UK,England,Somerset
1898,UK,England,Somerset
1898,UK,England,Somerset
1899,Jordan,Petra,
1899,USA,Utah,Moab
1900,Iran,Tehran,
1901,USA,North Carolina,
1902,USA,California,Emeryville
1902,USA,California,San Francisco
1902,USA,Texas,Austin
1903,,,
1904,,,
1904,USA,New Jersey,Newark
1904,USA,New York,New York City
1904,USA,New York,New York City
1906,USA,New York,New York City
1906,USA,New York,New York City
1906,USA,New York,New York City
1907,,,
1908,UK,England,Cheshire
1908,UK,England,Greater Manchester
1908,UK,England,Merseyside
1909,Canada,British Columbia,Maple Ridge
1909,Canada,British Columbia,New Westminster
1909,Canada,British Columbia,North Vancouver
1909,Canada,British Columbia,Vancouver
1909,Canada,British Columbia,Whistler
1909,UK,England,London
1909,UK,England,Somerset
1909,USA,California,Bakersfield
1909,USA,California,California City
1909,USA,California,Canyon Country
1909,USA,California,Glamis
1909,USA,California,Long Beach
1909,USA,California,Los Angeles
1909,USA,California,Los Angeles
1909,USA,California,Los Angeles
1909,USA,California,Los Angeles
1909,USA,California,Pasadena
1909,USA,California,Pasadena
1909,USA,California,Pasadena
1909,USA,California,Santa Clarita
1909,USA,California,Saugus
1909,USA,California,Soledad Canyon
1909,USA,District of Columbia,Washington
1909,USA,New Jersey,Pleasantville
1909,USA,New Jersey,Toms River
1910,,,
1910,Ireland,,
1911,USA,California,Big Bear Lake
1911,USA,California,Lake Sherwood
1911,USA,California,Los Angeles
1911,USA,California,Los Angeles
1911,USA,California,Pasadena
1911,USA,California,San Bernardino National Forest
1911,USA,California,San Francisco
1911,USA,California,San Francisco
1911,USA,California,San Francisco
1911,USA,California,San Francisco
1911,USA,California,Sherwood Forest
1912,USA,California,Los Angeles
1912,USA,California,Los Angeles
1912,USA,California,Universal City
1912,USA,Florida,Miami
1912,USA,Florida,Orlando
1912,USA,Florida,Palm City
1912,USA,Louisiana,Angola
1912,USA,Louisiana,Krotz Springs
1912,USA,Michigan,Bloomfield Hills
1912,USA,Michigan,Detroit
1912,USA,Michigan,Detroit
1912,USA,Michigan,Detroit
1912,USA,Michigan,Detroit
1913,Australia,South Australia,
1913,Australia,South Australia,Adelaide
1913,Australia,South Australia,Adelaide Hills
1913,Australia,South Australia,Aldgate
1913,Australia,South Australia,Clare
1913,Australia,South Australia,Clare Valley
1913,Australia,South Australia,Martindale
1913,Australia,South Australia,Mintaro
1913,Australia,South Australia,Mintaro
1913,Australia,South Australia,Norwood
1913,Australia,South Australia,Stirling
1913,Australia,South Australia,Stirling
1913,Australia,South Australia,Strathalbyn
1913,Australia,Victoria,
1913,Australia,Victoria,Mount Macedon
1913,Australia,Victoria,Woodend
1913,Australia,Victoria,Woodend
1913,Australia,Victoria,Woodend
1913,Australia,Victoria,Woodend
1914,USA,Idaho,DeSmet
1914,USA,Idaho,Plummer
1914,USA,Idaho,Tensed
1914,USA,Idaho,Worley
1914,USA,Washington,
1914,USA,Washington,Coulee City
1914,USA,Washington,Soap Lake
1914,USA,Washington,Spokane
1915,Portugal,Viana do Castelo,Alto Minho
1916,USA,New York,Buffalo
1916,USA,New York,Gowanda
1916,USA,New York,Lackawanna
1916,USA,New York,Woodlawn
1917,China,,
1917,China,Shanghai,
1917,France,,
1917,France,Ille-et-Vilaine,
1917,France,Ille-et-Vilaine,Saint-Coulomb
1917,France,Manche,
1917,France,Manche,Baie du Mont Saint Michel
1917,France,Paris,
1917,France,Paris,Paris 5
1917,India,,
1917,India,Uttar Pradesh,
1917,India,Uttar Pradesh,Agra
1917,India,Uttar Pradesh,Agra
1917,India,Uttar Pradesh,Agra
1917,Mexico,Gulf of Mexico,
1917,Turkey,,
1917,Turkey,Istanbul,
1917,Turkey,Istanbul,Blue Mosque
1917,Turkey,Istanbul,Ortakoy
1917,USA,California,Burbank
1917,USA,California,Carson
1917,USA,California,Carson
1917,USA,California,Culver City
1917,USA,California,Edwards Air Force Base
1917,USA,California,Los Angeles
1917,USA,California,Los Angeles
1917,USA,California,Los Angeles
1917,USA,California,Los Angeles
1917,USA,California,Los Angeles
1917,USA,California,Pasadena
1917,USA,District of Columbia,Washington
1917,USA,Florida,
1917,USA,Florida,Cape Canaveral
1917,USA,Florida,Merritt Island
1917,USA,Florida,Titusville
1917,USA,Florida,Titusville
1917,USA,Florida,Titusville
1917,USA,Florida,Titusville
1917,USA,New Mexico,
1917,USA,New Mexico,Socorro
1917,USA,New Mexico,Socorro
1917,USA,New York,New York City
1917,USA,New York,New York City
1917,USA,New York,New York City
1917,USA,New York,New York City
1917,USA,New York,New York City
1917,USA,South Dakota,
1917,USA,South Dakota,Interior
1917,USA,South Dakota,Interior
1917,USA,Texas,
1917,USA,Texas,Aubrey
1917,USA,Texas,Denton
1917,USA,Texas,Denton County
1917,USA,Texas,Houston
1917,USA,Texas,Houston
1917,USA,Texas,Houston
1917,USA,Texas,Pilot Point
1918,USA,California,Burbank
1918,USA,California,Burbank
1918,USA,California,Burbank
1918,USA,California,Burbank
1918,USA,California,Carson
1918,USA,California,Long Beach
1918,USA,California,Long Beach
1918,USA,California,Long Beach
1918,USA,California,Los Angeles
1918,USA,California,Los Angeles
1918,USA,California,Los Angeles
1918,USA,California,Los Angeles
1918,USA,California,Los Angeles
1918,USA,California,Los Angeles
1918,USA,California,Malibu
1918,USA,California,Orange
1918,USA,California,San Diego
1918,USA,Nevada,Las Vegas
1918,USA,Nevada,Las Vegas
1918,USA,Nevada,Las Vegas
1918,USA,Nevada,Las Vegas
1919,France,Hauts-de-Seine,Clichy
1919,France,Paris,
1919,France,Paris,Paris 18
1919,France,Paris,Paris 4
1919,France,Paris,Paris 7
1920,USA,California,Burbank
1920,USA,California,Orange
1920,USA,California,Universal City
1920,USA,California,Yosemite National Park
1921,USA,New York,New York City
1921,USA,New York,New York City
1921,USA,New York,New York City
1921,USA,New York,New York City
1922,USA,California,Los Angeles
1922,USA,California,Los Angeles
1922,USA,California,Los Angeles
1922,USA,California,Los Angeles
1922,USA,California,Los Angeles
1922,USA,California,Los Angeles
1922,USA,California,Malibu
1923,USA,Florida,Miami
1923,USA,Florida,Miami
1923,USA,Florida,Miami Beach
1923,USA,Florida,Miami Beach
1923,USA,Florida,Miami Beach
1923,USA,Florida,Plantation
1923,USA,Maryland,Baltimore
1923,USA,Rhode Island,Providence
1923,USA,Utah,Salt Lake City
1924,USA,California,Los Angeles
1924,USA,California,San Fernando
1925,Germany,Berlin,
1925,Germany,Berlin,Kaiser Wilhelm Gedächtniskirche
1925,Germany,Berlin,Mitte
1925,Germany,Berlin,Tiergarten
1925,Germany,Berlin,Tiergarten
1926,,,
1927,USA,California,Culver City
1927,USA,California,Laguna Beach
1927,USA,California,Malibu Lake
1927,USA,California,Newport Beach
1927,USA,California,Sherwood Forest
1927,USA,California,Universal City
1927,USA,California,Universal City
1928,,,
1929,USA,California,Culver City
1930,,,
1931,French Polynesia,,
1931,French Polynesia,Tahiti,
1931,Pacific Ocean,,
1931,Pacific Ocean,South Pacific,
1931,USA,California,Channel Islands
1931,USA,California,Channel Islands
1931,USA,California,Culver City
1931,USA,California,Monterey
1931,USA,California,Monterey
1931,USA,California,San Francisco
1931,USA,California,San Francisco
1931,USA,California,San Miguel Island
1931,USA,Massachusetts,Gloucester
1932,,,
1933,USA,California,Burbank
1933,USA,California,Burbank
1933,USA,California,Burbank
1933,USA,California,Burbank
1933,USA,California,Burbank
1933,USA,California,Burbank
1933,USA,California,Burbank
1933,USA,California,Burbank
1933,USA,California,Burbank
1933,USA,California,Burbank
1933,USA,California,Burbank
1933,USA,California,Burbank
1933,USA,California,Burbank
1933,USA,California,Laguna Beach
1934,,,
1935,USA,California,Calabasas
1935,USA,California,Los Angeles
1935,USA,California,Los Angeles
1935,USA,California,Malibu
1936,,,
1937,USA,California,Los Angeles
1937,USA,California,Los Angeles
1938,USA,California,Los Angeles
1938,USA,California,Los Angeles
1938,USA,New York,New York City
1938,USA,New York,New York City
1938,USA,New York,New York City
1938,USA,New York,New York City
1939,USA,California,Arcadia
1939,USA,California,Long Beach
1939,USA,California,Los Angeles
1939,USA,California,Los Angeles
1939,USA,California,Ontario
1939,USA,California,West Hollywood
1940,USA,California,Los Angeles
1940,USA,California,Los Angeles
1940,USA,Connecticut,Darien
1940,USA,New York,New York City
1940,USA,New York,New York City
1941,UK,England,Oxfordshire
1941,UK,England,Surrey
1942,USA,Louisiana,Baton Rouge
1942,USA,Louisiana,Donaldsonville
1942,USA,Louisiana,Jeanerette
1942,USA,Louisiana,Livingston
1942,USA,Louisiana,Morgan City
1942,USA,Louisiana,New Orleans
1943,USA,California,Los Angeles
1943,USA,District of Columbia,Washington
1943,USA,Florida,Sarasota
1943,USA,Florida,Sarasota Springs
1943,USA,Pennsylvania,Philadelphia
1943,USA,Utah,Cedar City
1944,USA,Hawaii,
1945,USA,New Jersey,
1945,USA,New Jersey,Hoboken
1945,USA,New Jersey,Hoboken
1945,USA,New Jersey,Hoboken
1945,USA,New Jersey,Hoboken
1945,USA,New Jersey,Hoboken
1945,USA,New Jersey,Hoboken
1945,USA,New Jersey,Hoboken
1945,USA,New Jersey,Hoboken
1945,USA,New Jersey,Hoboken
1945,USA,New York,New York City
1946,USA,California,Burbank
1946,USA,California,Burbank
1946,USA,California,Chino
1946,USA,California,City of Industry
1946,USA,California,Los Angeles
1946,USA,California,Los Angeles
1946,USA,California,Los Angeles
1946,USA,California,Los Angeles
1946,USA,California,Newhall
1946,USA,California,Pasadena
1946,USA,California,Pasadena
1946,USA,California,South Pasadena
1946,USA,California,South Pasadena
1946,USA,California,South Pasadena
1946,USA,California,Universal City
1946,USA,California,Universal City
1946,USA,California,Whittier
1947,USA,California,West Hollywood
1947,USA,New York,New York City
1947,USA,New York,New York City
1947,USA,New York,New York City
1948,UK,England,Dorset
1948,UK,England,Somerset
1948,UK,England,Somerset
1949,UK,England,Hampshire
1949,UK,England,Hampshire
1949,UK,England,Hampshire
1949,UK,England,Hampshire
1949,UK,England,Hampshire
1949,UK,England,Oxfordshire
1949,UK,England,Oxfordshire
1949,UK,England,Oxfordshire
1949,UK,England,Oxfordshire
1949,UK,England,Surrey
1949,UK,England,Surrey
1950,USA,California,Los Angeles
1950,USA,Illinois,
1950,USA,Illinois,Belleville
1950,USA,Illinois,Chester
1950,USA,Illinois,Freeburg
1950,USA,Illinois,Sparta
1950,USA,Tennessee,Dyersburg
1951,UK,England,Surrey
1952,USA,Florida,Hollywood
1952,USA,Florida,Miami
1952,USA,Florida,Miami Beach
1952,USA,New Jersey,
1952,USA,New York,New York City
1952,USA,New York,New York City
1952,USA,New York,New York City
1952,USA,New York,New York City
1952,USA,New York,New York City
1952,USA,Texas,Big Spring
1952,USA,Texas,Stanton
1952,USA,Texas,Sweetwater
1953,France,Bouches-du-Rhône,Cassis
1953,France,Bouches-du-Rhône,Marseille
1953,USA,District of Columbia,Washington
1953,USA,New York,New York City
1953,USA,New York,New York City
1953,USA,New York,New York City
1953,USA,New York,New York City
1953,USA,New York,New York City
1953,USA,New York,New York City
1953,USA,New York,New York City
1953,USA,New York,New York City
1953,USA,New York,New York City
1953,USA,New York,New York City
1954,USA,California,East Los Angeles
1954,USA,California,Los Angeles
1954,USA,California,Los Angeles
1954,USA,California,Los Angeles
1954,USA,California,Los Angeles
1954,USA,California,Santa Monica
1954,USA,California,Vernon
1954,USA,Pennsylvania,North Philadelphia
1954,USA,Pennsylvania,North Philadelphia
1954,USA,Pennsylvania,Philadelphia
1954,USA,Pennsylvania,Philadelphia
1954,USA,Pennsylvania,Philadelphia
1954,USA,Pennsylvania,Philadelphia
1955,USA,New York,New York City
1955,USA,New York,New York City
1955,USA,New York,New York City
1955,USA,New York,New York City
1955,USA,New York,New York City
1955,USA,New York,New York City
1955,USA,New York,New York City
1955,USA,New York,New York City
1956,USA,California,Apple Valley
1956,USA,California,Los Angeles
1956,USA,Illinois,Chicago
1956,USA,Illinois,Fort Sheridan
1956,USA,Illinois,Highland Park
1956,USA,Illinois,Lake Bluff
1956,USA,Illinois,Lake Forest
1956,USA,Illinois,Lake Forest
1956,USA,Illinois,Northbrook
1956,USA,Illinois,Wilmette
1957,UK,England,Berkshire
1957,UK,England,Buckinghamshire
1957,UK,England,Cambridgeshire
1957,UK,England,Merseyside
1957,UK,England,Merseyside
1957,UK,England,Merseyside
1957,UK,England,Merseyside
1957,UK,England,Merseyside
1957,UK,England,North Yorkshire
1957,UK,Scotland,Edinburgh
1957,UK,Scotland,Edinburgh
1957,UK,Scotland,Edinburgh
1957,UK,Scotland,Edinburgh
1957,UK,Scotland,Edinburgh
1957,UK,Scotland,Edinburgh
1957,UK,Scotland,Edinburgh
1957,UK,Scotland,Edinburgh
1957,UK,Scotland,Fife
1957,UK,Scotland,Fife
1957,UK,Scotland,Perth and Kinross
1958,USA,Kansas,Junction City
1958,USA,Nebraska,Kearney
1958,USA,Nebraska,Lincoln
1958,USA,Nebraska,Lincoln
1958,USA,New York,New York City
1958,USA,Texas,Houston
1958,USA,Texas,Houston
1958,USA,Texas,Houston
1958,USA,Texas,Houston
1958,USA,Texas,Texas City
1959,Kenya,,
1959,Kenya,Shaba National Game Reserve,
1959,UK,England,
1959,UK,England,Surrey
1960,China,Beijing,
1960,China,Beijing,Beijing Studios
1960,China,Beijing,Dongcheng District
1960,China,Beijing,Summer Palace
1960,China,Changchun,
1960,China,Changchun,Changchun Railway Station
1960,China,Changchun,Puppet Manchurian Imperial Palace Museum
1960,China,Dalian,
1960,China,Dalian,Passenger Terminal
1960,China,Manchuria,
1960,Italy,Emilia-Romagna,Parma
1960,Italy,Lazio,Rome
1960,Italy,Lazio,Rome
1960,Italy,Lazio,Rome
1961,USA,California,Los Angeles
1961,USA,California,Los Angeles
1961,USA,California,Los Angeles
1961,USA,California,Los Angeles
1961,USA,California,Santa Ana
1961,USA,Illinois,Chicago
1961,USA,Indiana,Metamora
1961,USA,Kentucky,Covington
1961,USA,Kentucky,Newport
1961,USA,Kentucky,Silver Grove
1961,USA,Nevada,Las Vegas
